# Altus Metrum flight log
# product TeleMetrum
# serial 2718
# flight 14
# call N0CALL
version,serial,flight,call,time,clock,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,accel_speed,baro_speed,temperature,battery_voltage,drogue_voltage,main_voltage
5,2718,14,N0CALL,61.94,6394,-78,60,5,drogue,0.29,811.281,1836.0,1582.2,-21.99,-42.41,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,61.96,6396,-78,60,5,drogue,-0.02,811.368,1835.6,1581.3,-21.90,-43.74,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,61.98,6398,-78,60,5,drogue,-0.02,811.430,1835.2,1580.7,-22.02,-30.77,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,62.00,6400,-78,60,5,drogue,-0.22,811.487,1834.7,1580.1,-21.86,-28.16,15.9,7.43,0.0,0.0
5,2718,14,N0CALL,62.02,6402,-78,60,5,drogue,0.08,811.450,1834.3,1580.5,-21.95,18.45,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,62.04,6404,-78,60,5,drogue,-0.03,811.516,1833.8,1579.8,-22.12,-33.12,16.2,7.43,0.0,0.0
5,2718,14,N0CALL,62.06,6406,-78,60,5,drogue,-0.28,811.598,1833.4,1579.0,-22.10,-40.80,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,62.08,6408,-78,60,5,drogue,-0.11,811.649,1833.0,1578.5,-21.97,-25.30,16.2,7.43,0.0,0.0
5,2718,14,N0CALL,62.10,6410,-78,60,5,drogue,0.21,811.701,1832.5,1578.0,-21.87,-26.07,15.9,7.41,0.0,0.0
5,2718,14,N0CALL,62.12,6412,-78,60,5,drogue,0.22,811.675,1832.1,1578.3,-22.09,12.96,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,62.14,6414,-78,60,5,drogue,-0.18,811.723,1831.6,1577.8,-22.11,-23.77,16.0,7.43,0.0,0.0
5,2718,14,N0CALL,62.16,6416,-78,60,5,drogue,-0.04,811.748,1831.2,1577.5,-22.00,-12.36,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,62.18,6418,-78,60,5,drogue,-0.03,811.775,1830.8,1577.3,-22.05,-13.57,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,62.20,6420,-78,60,5,drogue,-0.07,811.905,1830.3,1576.0,-21.86,-64.88,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,62.22,6422,-78,60,5,drogue,0.25,811.917,1829.9,1575.9,-22.15,-6.09,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,62.24,6424,-78,60,5,drogue,0.05,811.976,1829.4,1575.3,-22.15,-29.28,15.8,7.41,0.0,0.0
5,2718,14,N0CALL,62.26,6426,-78,60,5,drogue,-0.04,812.016,1829.0,1574.9,-22.07,-19.82,16.1,7.41,0.0,0.0
5,2718,14,N0CALL,62.28,6428,-78,60,5,drogue,-0.17,812.074,1828.6,1574.3,-22.02,-28.99,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,62.30,6430,-78,60,5,drogue,-0.02,812.090,1828.1,1574.1,-22.10,-7.71,15.9,7.43,0.0,0.0
5,2718,14,N0CALL,62.32,6432,-78,60,5,drogue,-0.24,812.148,1827.7,1573.6,-21.86,-28.99,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,62.34,6434,-78,60,5,drogue,-0.06,812.143,1827.2,1573.6,-21.95,2.24,15.8,7.41,0.0,0.0
5,2718,14,N0CALL,62.36,6436,-78,60,5,drogue,0.20,812.272,1826.8,1572.3,-21.94,-64.10,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,62.38,6438,-78,60,5,drogue,-0.04,812.231,1826.4,1572.7,-22.01,20.36,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,62.40,6440,-78,60,5,drogue,0.14,812.353,1825.9,1571.5,-22.05,-60.69,15.9,7.41,0.0,0.0
5,2718,14,N0CALL,62.42,6442,-78,60,5,drogue,0.12,812.404,1825.5,1571.0,-21.87,-25.20,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,62.44,6444,-78,60,5,drogue,-0.24,812.440,1825.0,1570.7,-22.00,-17.86,15.9,7.43,0.0,0.0
5,2718,14,N0CALL,62.46,6446,-78,60,5,drogue,0.29,812.494,1824.6,1570.1,-22.11,-27.14,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,62.48,6448,-78,60,5,drogue,-0.20,812.500,1824.2,1570.0,-21.98,-2.94,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,62.50,6450,-78,60,5,drogue,-0.11,812.567,1823.7,1569.4,-22.00,-33.13,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,62.52,6452,-78,60,5,drogue,0.27,812.598,1823.3,1569.1,-22.13,-15.56,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,62.54,6454,-78,60,5,drogue,-0.23,812.659,1822.8,1568.5,-21.86,-30.68,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,62.56,6456,-78,60,5,drogue,-0.14,812.723,1822.4,1567.8,-21.90,-31.48,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,62.58,6458,-78,60,5,drogue,0.17,812.658,1822.0,1568.5,-22.07,32.20,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,62.60,6460,-78,60,5,drogue,0.20,812.791,1821.5,1567.2,-22.02,-66.21,15.9,7.41,0.0,0.0
5,2718,14,N0CALL,62.62,6462,-78,60,5,drogue,0.25,812.764,1821.1,1567.4,-22.13,13.71,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,62.64,6464,-78,60,5,drogue,-0.10,812.847,1820.6,1566.6,-21.90,-41.39,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,62.66,6466,-78,60,5,drogue,0.05,812.914,1820.2,1565.9,-22.03,-33.56,15.9,7.43,0.0,0.0
5,2718,14,N0CALL,62.68,6468,-78,60,5,drogue,0.21,812.932,1819.8,1565.8,-22.00,-8.63,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,62.70,6470,-78,60,5,drogue,0.23,812.941,1819.3,1565.7,-21.99,-4.61,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,62.72,6472,-78,60,5,drogue,0.05,812.987,1818.9,1565.2,-22.10,-23.23,15.9,7.41,0.0,0.0
5,2718,14,N0CALL,62.74,6474,-78,60,5,drogue,-0.20,813.065,1818.4,1564.4,-21.91,-38.70,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,62.76,6476,-78,60,5,drogue,-0.04,813.083,1818.0,1564.2,-21.99,-9.04,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,62.78,6478,-78,60,5,drogue,0.15,813.198,1817.6,1563.1,-22.01,-56.80,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,62.80,6480,-78,60,5,drogue,-0.28,813.163,1817.1,1563.5,-21.99,17.37,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,62.82,6482,-78,60,5,drogue,-0.27,813.205,1816.7,1563.0,-21.89,-21.28,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,62.84,6484,-78,60,5,drogue,0.05,813.254,1816.2,1562.5,-21.97,-24.21,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,62.86,6486,-78,60,5,drogue,0.16,813.334,1815.8,1561.7,-22.05,-39.84,16.0,7.43,0.0,0.0
5,2718,14,N0CALL,62.88,6488,-78,60,5,drogue,-0.15,813.367,1815.4,1561.4,-22.03,-16.17,15.9,7.43,0.0,0.0
5,2718,14,N0CALL,62.90,6490,-78,60,5,drogue,0.10,813.380,1814.9,1561.3,-22.03,-6.33,16.2,7.41,0.0,0.0
5,2718,14,N0CALL,62.92,6492,-78,60,5,drogue,-0.13,813.498,1814.5,1560.1,-21.99,-59.08,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,62.94,6494,-78,60,5,drogue,0.24,813.478,1814.0,1560.3,-22.04,10.29,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,62.96,6496,-78,60,5,drogue,-0.25,813.541,1813.6,1559.7,-21.90,-31.68,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,62.98,6498,-78,60,5,drogue,0.29,813.578,1813.2,1559.3,-21.92,-18.36,16.1,7.41,0.0,0.0
5,2718,14,N0CALL,63.00,6500,-78,60,5,drogue,-0.19,813.582,1812.7,1559.3,-21.95,-1.85,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,63.02,6502,-78,60,5,drogue,-0.18,813.687,1812.3,1558.2,-22.08,-52.19,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,63.04,6504,-78,60,5,drogue,-0.25,813.742,1811.8,1557.7,-22.12,-27.17,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,63.06,6506,-78,60,5,drogue,0.22,813.728,1811.4,1557.8,-22.11,6.94,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,63.08,6508,-78,60,5,drogue,0.20,813.823,1811.0,1556.9,-22.14,-47.52,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,63.10,6510,-78,60,5,drogue,0.27,813.810,1810.5,1557.0,-22.09,6.78,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,63.12,6512,-78,60,5,drogue,-0.09,813.919,1810.1,1555.9,-22.07,-54.57,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,63.14,6514,-78,60,5,drogue,0.05,813.894,1809.6,1556.2,-22.12,12.39,15.9,7.43,0.0,0.0
5,2718,14,N0CALL,63.16,6516,-78,60,5,drogue,0.09,814.050,1809.2,1554.6,-22.01,-77.39,15.8,7.41,0.0,0.0
5,2718,14,N0CALL,63.18,6518,-78,60,5,drogue,-0.28,814.063,1808.8,1554.5,-21.94,-6.19,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,63.20,6520,-78,60,5,drogue,-0.15,814.108,1808.3,1554.1,-22.01,-22.72,16.2,7.43,0.0,0.0
5,2718,14,N0CALL,63.22,6522,-78,60,5,drogue,0.25,814.156,1807.9,1553.6,-21.93,-23.45,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,63.24,6524,-78,60,5,drogue,0.12,814.167,1807.4,1553.5,-21.95,-5.79,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,63.26,6526,-78,60,5,drogue,0.27,814.232,1807.0,1552.8,-22.08,-32.14,16.2,7.41,0.0,0.0
5,2718,14,N0CALL,63.28,6528,-78,60,5,drogue,0.17,814.257,1806.6,1552.6,-22.09,-12.37,15.8,7.43,0.0,0.0
5,2718,14,N0CALL,63.30,6530,-78,60,5,drogue,-0.13,814.293,1806.1,1552.2,-22.02,-18.04,16.0,7.43,0.0,0.0
5,2718,14,N0CALL,63.32,6532,-78,60,5,drogue,-0.25,814.403,1805.7,1551.1,-22.06,-54.42,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,63.34,6534,-78,60,5,drogue,-0.09,814.437,1805.2,1550.8,-21.87,-16.92,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,63.36,6536,-78,60,5,drogue,0.10,814.420,1804.8,1551.0,-22.10,8.20,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,63.38,6538,-78,60,5,drogue,-0.00,814.461,1804.4,1550.5,-21.88,-20.31,15.9,7.43,0.0,0.0
5,2718,14,N0CALL,63.40,6540,-78,60,5,drogue,-0.23,814.509,1803.9,1550.1,-22.05,-23.66,16.0,7.43,0.0,0.0
5,2718,14,N0CALL,63.42,6542,-78,60,5,drogue,-0.08,814.516,1803.5,1550.0,-21.90,-3.57,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,63.44,6544,-78,60,5,drogue,-0.08,814.654,1803.0,1548.6,-22.07,-68.63,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,63.46,6546,-78,60,5,drogue,0.17,814.623,1802.6,1548.9,-21.91,15.42,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,63.48,6548,-78,60,5,drogue,0.16,814.742,1802.2,1547.8,-22.13,-59.14,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,63.50,6550,-78,60,5,drogue,0.29,814.691,1801.7,1548.3,-22.10,25.27,15.8,7.41,0.0,0.0
5,2718,14,N0CALL,63.52,6552,-78,60,5,drogue,0.06,814.803,1801.3,1547.2,-22.13,-55.32,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,63.54,6554,-78,60,5,drogue,-0.00,814.869,1800.8,1546.5,-21.99,-33.05,15.9,7.43,0.0,0.0
5,2718,14,N0CALL,63.56,6556,-78,60,5,drogue,0.04,814.935,1800.4,1545.8,-21.86,-32.51,16.1,7.41,0.0,0.0
5,2718,14,N0CALL,63.58,6558,-78,60,5,drogue,-0.04,814.892,1800.0,1546.3,-21.91,20.93,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,63.60,6560,-78,60,5,drogue,0.26,815.015,1799.5,1545.0,-22.07,-61.06,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,63.62,6562,-78,60,5,drogue,-0.01,815.056,1799.1,1544.6,-21.89,-20.14,15.9,7.43,0.0,0.0
5,2718,14,N0CALL,63.64,6564,-78,60,5,drogue,0.12,815.070,1798.6,1544.5,-21.99,-6.91,15.8,7.43,0.0,0.0
5,2718,14,N0CALL,63.66,6566,-78,60,5,drogue,0.26,815.136,1798.2,1543.8,-22.07,-32.80,15.8,7.43,0.0,0.0
5,2718,14,N0CALL,63.68,6568,-78,60,5,drogue,0.24,815.112,1797.8,1544.1,-21.96,11.85,15.8,7.43,0.0,0.0
5,2718,14,N0CALL,63.70,6570,-78,60,5,drogue,-0.25,815.138,1797.3,1543.8,-21.87,-12.82,15.8,7.41,0.0,0.0
5,2718,14,N0CALL,63.72,6572,-78,60,5,drogue,0.26,815.218,1796.9,1543.0,-21.92,-39.94,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,63.74,6574,-78,60,5,drogue,-0.29,815.318,1796.4,1542.0,-22.08,-49.60,15.8,7.41,0.0,0.0
5,2718,14,N0CALL,63.76,6576,-78,60,5,drogue,-0.23,815.353,1796.0,1541.7,-22.09,-17.48,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,63.78,6578,-78,60,5,drogue,0.20,815.410,1795.6,1541.1,-21.87,-28.26,15.9,7.41,0.0,0.0
5,2718,14,N0CALL,63.80,6580,-78,60,5,drogue,-0.17,815.457,1795.1,1540.7,-21.94,-23.16,16.2,7.41,0.0,0.0
5,2718,14,N0CALL,63.82,6582,-78,60,5,drogue,0.21,815.454,1794.7,1540.7,-22.07,1.48,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,63.84,6584,-78,60,5,drogue,-0.04,815.540,1794.2,1539.8,-21.94,-42.47,15.9,7.41,0.0,0.0
5,2718,14,N0CALL,63.86,6586,-78,60,5,drogue,0.24,815.503,1793.8,1540.2,-22.14,18.27,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,63.88,6588,-78,60,5,drogue,-0.17,815.644,1793.4,1538.8,-22.07,-70.14,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,63.90,6590,-78,60,5,drogue,-0.29,815.662,1792.9,1538.6,-22.05,-8.98,15.8,7.43,0.0,0.0
5,2718,14,N0CALL,63.92,6592,-78,60,5,drogue,0.14,815.713,1792.5,1538.1,-22.10,-25.15,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,63.94,6594,-78,60,5,drogue,0.14,815.752,1792.0,1537.7,-21.87,-19.21,16.2,7.43,0.0,0.0
5,2718,14,N0CALL,63.96,6596,-78,60,5,drogue,-0.28,815.713,1791.6,1538.1,-21.86,19.04,15.9,7.43,0.0,0.0
5,2718,14,N0CALL,63.98,6598,-78,60,5,drogue,0.27,815.807,1791.2,1537.2,-22.08,-46.36,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,64.00,6600,-78,60,5,drogue,-0.16,815.856,1790.7,1536.7,-21.91,-24.51,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,64.02,6602,-78,60,5,drogue,-0.09,815.931,1790.3,1535.9,-22.05,-37.35,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,64.04,6604,-78,60,5,drogue,0.28,815.898,1789.8,1536.3,-22.02,16.61,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,64.06,6606,-78,60,5,drogue,0.13,815.949,1789.4,1535.8,-21.99,-25.19,15.8,7.43,0.0,0.0
5,2718,14,N0CALL,64.08,6608,-78,60,5,drogue,-0.29,816.040,1789.0,1534.9,-21.99,-45.29,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,64.10,6610,-78,60,5,drogue,0.15,816.042,1788.5,1534.9,-22.11,-0.80,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,64.12,6612,-78,60,5,drogue,-0.27,816.109,1788.1,1534.2,-21.88,-33.18,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,64.14,6614,-78,60,5,drogue,-0.23,816.119,1787.6,1534.1,-22.15,-5.06,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,64.16,6616,-78,60,5,drogue,-0.18,816.254,1787.2,1532.8,-22.00,-66.84,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,64.18,6618,-78,60,5,drogue,-0.29,816.269,1786.8,1532.6,-21.87,-7.59,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,64.20,6620,-78,60,5,drogue,0.01,816.333,1786.3,1532.0,-21.93,-31.69,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,64.22,6622,-78,60,5,drogue,0.26,816.380,1785.9,1531.5,-22.15,-23.57,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,64.24,6624,-78,60,5,drogue,0.02,816.426,1785.4,1531.0,-21.94,-22.71,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,64.26,6626,-78,60,5,drogue,-0.11,816.409,1785.0,1531.2,-21.89,8.47,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,64.28,6628,-78,60,5,drogue,0.23,816.508,1784.6,1530.2,-22.15,-49.02,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,64.30,6630,-78,60,5,drogue,-0.23,816.506,1784.1,1530.2,-21.89,0.82,15.8,7.41,0.0,0.0
5,2718,14,N0CALL,64.32,6632,-78,60,5,drogue,0.28,816.572,1783.7,1529.6,-22.10,-32.73,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,64.34,6634,-78,60,5,drogue,-0.09,816.637,1783.2,1528.9,-21.93,-32.30,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,64.36,6636,-78,60,5,drogue,0.26,816.667,1782.8,1528.7,-21.96,-14.62,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,64.38,6638,-78,60,5,drogue,0.05,816.637,1782.4,1528.9,-21.87,14.75,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,64.40,6640,-78,60,5,drogue,-0.26,816.783,1781.9,1527.5,-21.99,-72.50,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,64.42,6642,-78,60,5,drogue,-0.20,816.752,1781.5,1527.8,-21.86,15.72,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,64.44,6644,-78,60,5,drogue,-0.17,816.786,1781.0,1527.5,-22.11,-16.95,16.2,7.43,0.0,0.0
5,2718,14,N0CALL,64.46,6646,-78,60,5,drogue,-0.06,816.851,1780.6,1526.8,-22.13,-32.45,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,64.48,6648,-78,60,5,drogue,0.30,816.875,1780.2,1526.6,-22.03,-11.67,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,64.50,6650,-78,60,5,drogue,0.26,816.943,1779.7,1525.9,-21.95,-33.76,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,64.52,6652,-78,60,5,drogue,-0.28,816.973,1779.3,1525.6,-21.88,-14.78,15.8,7.43,0.0,0.0
5,2718,14,N0CALL,64.54,6654,-78,60,5,drogue,-0.03,817.025,1778.8,1525.1,-22.11,-26.07,16.0,7.43,0.0,0.0
5,2718,14,N0CALL,64.56,6656,-78,60,5,drogue,-0.26,817.074,1778.4,1524.6,-21.98,-24.22,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,64.58,6658,-78,60,5,drogue,-0.22,817.101,1778.0,1524.4,-22.01,-13.12,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,64.60,6660,-78,60,5,drogue,0.28,817.242,1777.5,1523.0,-21.90,-69.76,16.0,7.43,0.0,0.0
5,2718,14,N0CALL,64.62,6662,-78,60,5,drogue,-0.11,817.256,1777.1,1522.8,-22.14,-7.15,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,64.64,6664,-78,60,5,drogue,0.11,817.239,1776.6,1523.0,-22.04,8.31,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,64.66,6666,-78,60,5,drogue,-0.25,817.358,1776.2,1521.8,-21.94,-59.01,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,64.68,6668,-78,60,5,drogue,0.19,817.379,1775.8,1521.6,-21.97,-10.29,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,64.70,6670,-78,60,5,drogue,-0.08,817.351,1775.3,1521.9,-21.90,13.92,16.0,7.43,0.0,0.0
5,2718,14,N0CALL,64.72,6672,-78,60,5,drogue,0.28,817.454,1774.9,1520.9,-21.91,-50.74,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,64.74,6674,-78,60,5,drogue,-0.01,817.513,1774.4,1520.3,-21.98,-29.58,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,64.76,6676,-78,60,5,drogue,-0.02,817.595,1774.0,1519.5,-21.98,-40.25,15.9,7.41,0.0,0.0
5,2718,14,N0CALL,64.78,6678,-78,60,5,drogue,-0.22,817.529,1773.6,1520.1,-21.85,32.49,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,64.80,6680,-78,60,5,drogue,0.13,817.664,1773.1,1518.8,-22.11,-66.68,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,64.82,6682,-78,60,5,drogue,0.10,817.689,1772.7,1518.5,-22.08,-12.37,15.8,7.43,0.0,0.0
5,2718,14,N0CALL,64.84,6684,-78,60,5,drogue,-0.29,817.719,1772.2,1518.2,-21.96,-15.23,16.2,7.43,0.0,0.0
5,2718,14,N0CALL,64.86,6686,-78,60,5,drogue,0.03,817.796,1771.8,1517.5,-22.13,-38.20,15.9,7.43,0.0,0.0
5,2718,14,N0CALL,64.88,6688,-78,60,5,drogue,-0.11,817.784,1771.4,1517.6,-22.04,6.16,16.2,7.41,0.0,0.0
5,2718,14,N0CALL,64.90,6690,-78,60,5,drogue,-0.19,817.894,1770.9,1516.5,-21.99,-54.72,16.1,7.41,0.0,0.0
5,2718,14,N0CALL,64.92,6692,-78,60,5,drogue,-0.11,817.895,1770.5,1516.5,-21.99,-0.33,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,64.94,6694,-78,60,5,drogue,0.20,817.898,1770.0,1516.5,-22.05,-1.55,16.2,7.41,0.0,0.0
5,2718,14,N0CALL,64.96,6696,-78,60,5,drogue,-0.07,818.020,1769.6,1515.3,-22.08,-60.08,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,64.98,6698,-78,60,5,drogue,-0.12,818.081,1769.2,1514.6,-22.09,-30.18,15.9,7.41,0.0,0.0
5,2718,14,N0CALL,65.00,6700,-78,60,5,drogue,-0.10,818.119,1768.7,1514.3,-22.02,-18.98,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,65.02,6702,-78,60,5,drogue,0.19,818.136,1768.3,1514.1,-22.10,-8.33,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,65.04,6704,-78,60,5,drogue,-0.30,818.153,1767.8,1513.9,-22.15,-8.50,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,65.06,6706,-78,60,5,drogue,-0.08,818.152,1767.4,1513.9,-22.12,0.44,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,65.08,6708,-78,60,5,drogue,-0.15,818.279,1767.0,1512.7,-21.93,-63.06,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,65.10,6710,-78,60,5,drogue,-0.08,818.246,1766.5,1513.0,-21.91,16.78,16.1,7.41,0.0,0.0
5,2718,14,N0CALL,65.12,6712,-78,60,5,drogue,0.08,818.377,1766.1,1511.7,-22.00,-64.82,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,65.14,6714,-78,60,5,drogue,0.03,818.367,1765.6,1511.8,-22.00,4.89,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,65.16,6716,-78,60,5,drogue,-0.03,818.381,1765.2,1511.7,-22.03,-7.21,16.0,7.43,0.0,0.0
5,2718,14,N0CALL,65.18,6718,-78,60,5,drogue,0.17,818.413,1764.8,1511.4,-22.02,-15.93,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,65.20,6720,-78,60,5,drogue,0.26,818.538,1764.3,1510.1,-22.07,-61.43,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,65.22,6722,-78,60,5,drogue,-0.03,818.572,1763.9,1509.8,-21.92,-17.16,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,65.24,6724,-78,60,5,drogue,-0.27,818.560,1763.4,1509.9,-21.87,6.30,15.9,7.41,0.0,0.0
5,2718,14,N0CALL,65.26,6726,-78,60,5,drogue,0.02,818.603,1763.0,1509.5,-22.07,-21.66,16.1,7.41,0.0,0.0
5,2718,14,N0CALL,65.28,6728,-78,60,5,drogue,-0.29,818.648,1762.6,1509.0,-21.94,-22.02,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,65.30,6730,-78,60,5,drogue,-0.12,818.709,1762.1,1508.4,-21.94,-30.22,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,65.32,6732,-78,60,5,drogue,-0.10,818.766,1761.7,1507.9,-22.07,-28.27,16.2,7.43,0.0,0.0
5,2718,14,N0CALL,65.34,6734,-78,60,5,drogue,-0.17,818.856,1761.2,1507.0,-22.11,-44.34,16.0,7.43,0.0,0.0
5,2718,14,N0CALL,65.36,6736,-78,60,5,drogue,-0.26,818.911,1760.8,1506.4,-22.12,-27.33,16.1,7.41,0.0,0.0
5,2718,14,N0CALL,65.38,6738,-78,60,5,drogue,0.09,818.874,1760.4,1506.8,-21.87,18.41,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,65.40,6740,-78,60,5,drogue,0.28,818.912,1759.9,1506.4,-22.00,-18.92,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,65.42,6742,-78,60,5,drogue,-0.07,818.990,1759.5,1505.6,-22.06,-38.61,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,65.44,6744,-78,60,5,drogue,-0.07,819.058,1759.0,1505.0,-22.08,-33.71,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,65.46,6746,-78,60,5,drogue,0.03,819.098,1758.6,1504.6,-21.91,-19.81,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,65.48,6748,-78,60,5,drogue,0.22,819.093,1758.2,1504.6,-21.89,2.72,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,65.50,6750,-78,60,5,drogue,-0.19,819.189,1757.7,1503.7,-22.08,-47.54,16.0,7.43,0.0,0.0
5,2718,14,N0CALL,65.52,6752,-78,60,5,drogue,-0.26,819.196,1757.3,1503.6,-21.96,-3.32,16.1,7.41,0.0,0.0
5,2718,14,N0CALL,65.54,6754,-78,60,5,drogue,-0.10,819.305,1756.8,1502.5,-22.08,-54.13,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,65.56,6756,-78,60,5,drogue,0.18,819.291,1756.4,1502.7,-22.12,6.88,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,65.58,6758,-78,60,5,drogue,0.04,819.343,1756.0,1502.2,-22.05,-25.56,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,65.60,6760,-78,60,5,drogue,0.20,819.438,1755.5,1501.2,-21.85,-47.12,16.1,7.42,0.0,0.0
