Synthetic,"This flight is SYNTHETIC — numbers Debrief made up to demonstrate what it can read. It is not a recording of anything, nothing here was flown, and no figure from it means anything about a real rocket."
75.40,4160.4,-24.6,-24.6
75.45,4159.2,-24.6,-24.6
75.50,4158.0,-24.6,-24.6
75.55,4156.7,-24.6,-24.6
75.60,4155.5,-24.6,-24.6
75.65,4154.3,-24.6,-24.6
75.70,4153.1,-24.6,-24.6
75.75,4151.8,-24.6,-24.6
75.80,4150.6,-24.6,-24.6
75.85,4149.3,-24.6,-24.6
75.90,4148.1,-24.6,-24.6
75.95,4146.9,-24.6,-24.6
76.00,4145.7,-24.6,-24.6
76.05,4144.4,-24.6,-24.6
76.10,4143.2,-24.6,-24.6
76.15,4142.0,-24.6,-24.6
76.20,4140.7,-24.6,-24.6
76.25,4139.5,-24.6,-24.6
76.30,4138.3,-24.6,-24.6
76.35,4137.0,-24.6,-24.6
76.40,4135.8,-24.6,-24.6
76.45,4134.6,-24.6,-24.6
76.50,4133.4,-24.6,-24.6
76.55,4132.1,-24.6,-24.6
76.60,4130.9,-24.6,-24.6
76.65,4129.7,-24.6,-24.6
76.70,4128.4,-24.6,-24.6
76.75,4127.2,-24.6,-24.6
76.80,4126.0,-24.6,-24.6
76.85,4124.7,-24.6,-24.6
76.90,4123.5,-24.6,-24.6
76.95,4122.3,-24.6,-24.6
77.00,4121.1,-24.6,-24.6
77.05,4119.8,-24.6,-24.6
77.10,4118.6,-24.6,-24.6
77.15,4117.4,-24.6,-24.6
77.20,4116.1,-24.6,-24.6
77.25,4114.9,-24.6,-24.6
77.30,4113.7,-24.6,-24.6
77.35,4112.4,-24.6,-24.6
77.40,4111.2,-24.6,-24.6
77.45,4110.0,-24.6,-24.6
77.50,4108.8,-24.6,-24.6
77.55,4107.5,-24.6,-24.6
77.60,4106.3,-24.6,-24.6
77.65,4105.1,-24.6,-24.6
77.70,4103.8,-24.6,-24.6
77.75,4102.6,-24.6,-24.6
77.80,4101.4,-24.6,-24.6
77.85,4100.1,-24.6,-24.6
77.90,4098.9,-24.6,-24.6
77.95,4097.7,-24.6,-24.6
78.00,4096.5,-24.6,-24.6
78.05,4095.2,-24.6,-24.6
78.10,4094.0,-24.6,-24.6
78.15,4092.7,-24.6,-24.6
78.20,4091.5,-24.6,-24.6
78.25,4090.3,-24.6,-24.6
78.30,4089.1,-24.6,-24.6
78.35,4087.8,-24.6,-24.6
78.40,4086.6,-24.6,-24.6
78.45,4085.4,-24.6,-24.6
78.50,4084.2,-24.6,-24.6
78.55,4082.9,-24.6,-24.6
78.60,4081.7,-24.6,-24.6
78.65,4080.4,-24.6,-24.6
78.70,4079.2,-24.6,-24.6
78.75,4078.0,-24.6,-24.6
78.80,4076.8,-24.6,-24.6
78.85,4075.5,-24.6,-24.6
78.90,4074.3,-24.6,-24.6
78.95,4073.1,-24.6,-24.6
79.00,4071.9,-24.6,-24.6
79.05,4070.6,-24.6,-24.6
79.10,4069.4,-24.6,-24.6
79.15,4068.1,-24.6,-24.6
79.20,4066.9,-24.6,-24.6
79.25,4065.7,-24.6,-24.6
79.30,4064.5,-24.6,-24.6
79.35,4063.2,-24.6,-24.6
79.40,4062.0,-24.6,-24.6
79.45,4060.8,-24.6,-24.6
79.50,4059.5,-24.6,-24.6
79.55,4058.3,-24.6,-24.6
79.60,4057.1,-24.6,-24.6
79.65,4055.8,-24.6,-24.6
79.70,4054.6,-24.6,-24.6
79.75,4053.4,-24.6,-24.6
79.80,4052.2,-24.6,-24.6
79.85,4050.9,-24.6,-24.6
79.90,4049.7,-24.6,-24.6
79.95,4048.5,-24.6,-24.6
80.00,4047.2,-24.6,-24.6
80.05,4046.0,-24.6,-24.6
80.10,4044.8,-24.6,-24.6
80.15,4043.5,-24.6,-24.6
80.20,4042.3,-24.6,-24.6
80.25,4041.1,-24.6,-24.6
80.30,4039.9,-24.6,-24.6
80.35,4038.6,-24.6,-24.6
80.40,4037.4,-24.6,-24.6
80.45,4036.2,-24.6,-24.6
80.50,4034.9,-24.6,-24.6
80.55,4033.7,-24.6,-24.6
80.60,4032.5,-24.6,-24.6
80.65,4031.2,-24.6,-24.6
80.70,4030.0,-24.6,-24.6
80.75,4028.8,-24.6,-24.6
80.80,4027.6,-24.6,-24.6
80.85,4026.3,-24.6,-24.6
80.90,4025.1,-24.6,-24.6
80.95,4023.9,-24.6,-24.6
81.00,4022.6,-24.6,-24.6
81.05,4021.4,-24.6,-24.6
81.10,4020.2,-24.6,-24.6
81.15,4018.9,-24.6,-24.6
81.20,4017.7,-24.6,-24.6
81.25,4016.5,-24.6,-24.6
81.30,4015.3,-24.6,-24.6
81.35,4014.0,-24.6,-24.6
81.40,4012.8,-24.6,-24.6
81.45,4011.5,-24.6,-24.6
81.50,4010.3,-24.6,-24.6
81.55,4009.1,-24.6,-24.6
81.60,4007.9,-24.6,-24.6
81.65,4006.6,-24.6,-24.6
81.70,4005.4,-24.6,-24.6
81.75,4004.2,-24.6,-24.6
81.80,4003.0,-24.6,-24.6
81.85,4001.7,-24.6,-24.6
81.90,4000.5,-24.6,-24.6
81.95,3999.2,-24.6,-24.6
82.00,3998.0,-24.6,-24.6
82.05,3996.8,-24.6,-24.6
82.10,3995.6,-24.6,-24.6
82.15,3994.3,-24.6,-24.6
82.20,3993.1,-24.6,-24.6
82.25,3991.9,-24.6,-24.6
82.30,3990.6,-24.6,-24.6
82.35,3989.4,-24.6,-24.6
82.40,3988.2,-24.6,-24.6
82.45,3986.9,-24.6,-24.6
82.50,3985.7,-24.6,-24.6
82.55,3984.5,-24.6,-24.6
82.60,3983.3,-24.6,-24.6
82.65,3982.0,-24.6,-24.6
82.70,3980.8,-24.6,-24.6
82.75,3979.6,-24.6,-24.6
82.80,3978.3,-24.6,-24.6
82.85,3977.1,-24.6,-24.6
82.90,3975.9,-24.6,-24.6
82.95,3974.6,-24.6,-24.6
83.00,3973.4,-24.6,-24.6
83.05,3972.2,-24.6,-24.6
83.10,3971.0,-24.6,-24.6
83.15,3969.7,-24.6,-24.6
83.20,3968.5,-24.6,-24.6
83.25,3967.3,-24.6,-24.6
83.30,3966.0,-24.6,-24.6
83.35,3964.8,-24.6,-24.6
83.40,3963.6,-24.6,-24.6
83.45,3962.3,-24.6,-24.6
83.50,3961.1,-24.6,-24.6
83.55,3959.9,-24.6,-24.6
83.60,3958.7,-24.6,-24.6
83.65,3957.4,-24.6,-24.6
83.70,3956.2,-24.6,-24.6
83.75,3955.0,-24.6,-24.6
83.80,3953.7,-24.6,-24.6
83.85,3952.5,-24.6,-24.6
83.90,3951.3,-24.6,-24.6
83.95,3950.0,-24.6,-24.6
84.00,3948.8,-24.6,-24.6
84.05,3947.6,-24.6,-24.6
84.10,3946.4,-24.6,-24.6
84.15,3945.1,-24.6,-24.6
84.20,3943.9,-24.6,-24.6
84.25,3942.7,-24.6,-24.6
84.30,3941.4,-24.6,-24.6
84.35,3940.2,-24.6,-24.6
84.40,3939.0,-24.6,-24.6
84.45,3937.7,-24.6,-24.6
84.50,3936.5,-24.6,-24.6
84.55,3935.3,-24.6,-24.6
84.60,3934.1,-24.6,-24.6
84.65,3932.8,-24.6,-24.6
84.70,3931.6,-24.6,-24.6
84.75,3930.3,-24.6,-24.6
84.80,3929.1,-24.6,-24.6
84.85,3927.9,-24.6,-24.6
84.90,3926.7,-24.6,-24.6
84.95,3925.4,-24.6,-24.6
85.00,3924.2,-24.6,-24.6
85.05,3923.0,-24.6,-24.6
85.10,3921.8,-24.6,-24.6
85.15,3920.5,-24.6,-24.6
85.20,3919.3,-24.6,-24.6
85.25,3918.0,-24.6,-24.6
85.30,3916.8,-24.6,-24.6
85.35,3915.6,-24.6,-24.6
85.40,3914.4,-24.6,-24.6
85.45,3913.1,-24.6,-24.6
85.50,3911.9,-24.6,-24.6
85.55,3910.7,-24.6,-24.6
85.60,3909.4,-24.6,-24.6
85.65,3908.2,-24.6,-24.6
85.70,3907.0,-24.6,-24.6
85.75,3905.7,-24.6,-24.6
85.80,3904.5,-24.6,-24.6
85.85,3903.3,-24.6,-24.6
85.90,3902.1,-24.6,-24.6
85.95,3900.8,-24.6,-24.6
86.00,3899.6,-24.6,-24.6
86.05,3898.4,-24.6,-24.6
86.10,3897.1,-24.6,-24.6
86.15,3895.9,-24.6,-24.6
86.20,3894.7,-24.6,-24.6
86.25,3893.4,-24.6,-24.6
86.30,3892.2,-24.6,-24.6
86.35,3891.0,-24.6,-24.6
86.40,3889.8,-24.6,-24.6
86.45,3888.5,-24.6,-24.6
86.50,3887.3,-24.6,-24.6
86.55,3886.1,-24.6,-24.6
86.60,3884.8,-24.6,-24.6
86.65,3883.6,-24.6,-24.6
86.70,3882.4,-24.6,-24.6
86.75,3881.1,-24.6,-24.6
86.80,3879.9,-24.6,-24.6
86.85,3878.7,-24.6,-24.6
86.90,3877.5,-24.6,-24.6
86.95,3876.2,-24.6,-24.6
87.00,3875.0,-24.6,-24.6
87.05,3873.8,-24.6,-24.6
87.10,3872.5,-24.6,-24.6
87.15,3871.3,-24.6,-24.6
87.20,3870.1,-24.6,-24.6
87.25,3868.8,-24.6,-24.6
87.30,3867.6,-24.6,-24.6
87.35,3866.4,-24.6,-24.6
87.40,3865.2,-24.6,-24.6
87.45,3863.9,-24.6,-24.6
87.50,3862.7,-24.6,-24.6
87.55,3861.5,-24.6,-24.6
87.60,3860.2,-24.6,-24.6
87.65,3859.0,-24.6,-24.6
87.70,3857.8,-24.6,-24.6
87.75,3856.5,-24.6,-24.6
87.80,3855.3,-24.6,-24.6
87.85,3854.1,-24.6,-24.6
87.90,3852.9,-24.6,-24.6
87.95,3851.6,-24.6,-24.6
88.00,3850.4,-24.6,-24.6
88.05,3849.1,-24.6,-24.6
88.10,3847.9,-24.6,-24.6
88.15,3846.7,-24.6,-24.6
88.20,3845.5,-24.6,-24.6
88.25,3844.2,-24.6,-24.6
88.30,3843.0,-24.6,-24.6
88.35,3841.8,-24.6,-24.6
88.40,3840.6,-24.6,-24.6
88.45,3839.3,-24.6,-24.6
88.50,3838.1,-24.6,-24.6
88.55,3836.8,-24.6,-24.6
88.60,3835.6,-24.6,-24.6
88.65,3834.4,-24.6,-24.6
88.70,3833.2,-24.6,-24.6
88.75,3831.9,-24.6,-24.6
88.80,3830.7,-24.6,-24.6
88.85,3829.5,-24.6,-24.6
88.90,3828.2,-24.6,-24.6
88.95,3827.0,-24.6,-24.6
89.00,3825.8,-24.6,-24.6
89.05,3824.5,-24.6,-24.6
89.10,3823.3,-24.6,-24.6
89.15,3822.1,-24.6,-24.6
89.20,3820.9,-24.6,-24.6
89.25,3819.6,-24.6,-24.6
89.30,3818.4,-24.6,-24.6
89.35,3817.2,-24.6,-24.6
89.40,3815.9,-24.6,-24.6
89.45,3814.7,-24.6,-24.6
89.50,3813.5,-24.6,-24.6
89.55,3812.2,-24.6,-24.6
89.60,3811.0,-24.6,-24.6
89.65,3809.8,-24.6,-24.6
89.70,3808.6,-24.6,-24.6
89.75,3807.3,-24.6,-24.6
89.80,3806.1,-24.6,-24.6
89.85,3804.9,-24.6,-24.6
89.90,3803.6,-24.6,-24.6
89.95,3802.4,-24.6,-24.6
90.00,3801.2,-24.6,-24.6
90.05,3799.9,-24.6,-24.6
90.10,3798.7,-24.6,-24.6
90.15,3797.5,-24.6,-24.6
90.20,3796.3,-24.6,-24.6
90.25,3795.0,-24.6,-24.6
90.30,3793.8,-24.6,-24.6
90.35,3792.6,-24.6,-24.6
90.40,3791.3,-24.6,-24.6
90.45,3790.1,-24.6,-24.6
90.50,3788.9,-24.6,-24.6
90.55,3787.6,-24.6,-24.6
90.60,3786.4,-24.6,-24.6
90.65,3785.2,-24.6,-24.6
90.70,3784.0,-24.6,-24.6
90.75,3782.7,-24.6,-24.6
90.80,3781.5,-24.6,-24.6
90.85,3780.2,-24.6,-24.6
90.90,3779.0,-24.6,-24.6
90.95,3777.8,-24.6,-24.6
91.00,3776.6,-24.6,-24.6
91.05,3775.3,-24.6,-24.6
91.10,3774.1,-24.6,-24.6
91.15,3772.9,-24.6,-24.6
91.20,3771.7,-24.6,-24.6
91.25,3770.4,-24.6,-24.6
91.30,3769.2,-24.6,-24.6
91.35,3767.9,-24.6,-24.6
91.40,3766.7,-24.6,-24.6
91.45,3765.5,-24.6,-24.6
91.50,3764.3,-24.6,-24.6
91.55,3763.0,-24.6,-24.6
91.60,3761.8,-24.6,-24.6
91.65,3760.6,-24.6,-24.6
91.70,3759.4,-24.6,-24.6
91.75,3758.1,-24.6,-24.6
91.80,3756.9,-24.6,-24.6
91.85,3755.6,-24.6,-24.6
91.90,3754.4,-24.6,-24.6
91.95,3753.2,-24.6,-24.6
92.00,3752.0,-24.6,-24.6
92.05,3750.7,-24.6,-24.6
92.10,3749.5,-24.6,-24.6
92.15,3748.3,-24.6,-24.6
92.20,3747.0,-24.6,-24.6
92.25,3745.8,-24.6,-24.6
92.30,3744.6,-24.6,-24.6
92.35,3743.3,-24.6,-24.6
92.40,3742.1,-24.6,-24.6
92.45,3740.9,-24.6,-24.6
92.50,3739.7,-24.6,-24.6
92.55,3738.4,-24.6,-24.6
92.60,3737.2,-24.6,-24.6
92.65,3736.0,-24.6,-24.6
92.70,3734.7,-24.6,-24.6
92.75,3733.5,-24.6,-24.6
92.80,3732.3,-24.6,-24.6
92.85,3731.0,-24.6,-24.6
92.90,3729.8,-24.6,-24.6
92.95,3728.6,-24.6,-24.6
93.00,3727.4,-24.6,-24.6
93.05,3726.1,-24.6,-24.6
93.10,3724.9,-24.6,-24.6
93.15,3723.7,-24.6,-24.6
93.20,3722.4,-24.6,-24.6
93.25,3721.2,-24.6,-24.6
93.30,3720.0,-24.6,-24.6
93.35,3718.7,-24.6,-24.6
93.40,3717.5,-24.6,-24.6
93.45,3716.3,-24.6,-24.6
93.50,3715.1,-24.6,-24.6
93.55,3713.8,-24.6,-24.6
93.60,3712.6,-24.6,-24.6
93.65,3711.4,-24.6,-24.6
93.70,3710.1,-24.6,-24.6
93.75,3708.9,-24.6,-24.6
93.80,3707.7,-24.6,-24.6
93.85,3706.4,-24.6,-24.6
93.90,3705.2,-24.6,-24.6
93.95,3704.0,-24.6,-24.6
94.00,3702.8,-24.6,-24.6
94.05,3701.5,-24.6,-24.6
94.10,3700.3,-24.6,-24.6
94.15,3699.0,-24.6,-24.6
94.20,3697.8,-24.6,-24.6
94.25,3696.6,-24.6,-24.6
94.30,3695.4,-24.6,-24.6
94.35,3694.1,-24.6,-24.6
94.40,3692.9,-24.6,-24.6
94.45,3691.7,-24.6,-24.6
94.50,3690.5,-24.6,-24.6
94.55,3689.2,-24.6,-24.6
94.60,3688.0,-24.6,-24.6
94.65,3686.7,-24.6,-24.6
94.70,3685.5,-24.6,-24.6
94.75,3684.3,-24.6,-24.6
94.80,3683.1,-24.6,-24.6
94.85,3681.8,-24.6,-24.6
94.90,3680.6,-24.6,-24.6
94.95,3679.4,-24.6,-24.6
95.00,3678.1,-24.6,-24.6
95.05,3676.9,-24.6,-24.6
95.10,3675.7,-24.6,-24.6
95.15,3674.4,-24.6,-24.6
95.20,3673.2,-24.6,-24.6
95.25,3672.0,-24.6,-24.6
95.30,3670.8,-24.6,-24.6
95.35,3669.5,-24.6,-24.6
95.40,3668.3,-24.6,-24.6
95.45,3667.1,-24.6,-24.6
95.50,3665.8,-24.6,-24.6
95.55,3664.6,-24.6,-24.6
95.60,3663.4,-24.6,-24.6
95.65,3662.1,-24.6,-24.6
95.70,3660.9,-24.6,-24.6
95.75,3659.7,-24.6,-24.6
95.80,3658.5,-24.6,-24.6
95.85,3657.2,-24.6,-24.6
95.90,3656.0,-24.6,-24.6
95.95,3654.8,-24.6,-24.6
96.00,3653.5,-24.6,-24.6
96.05,3652.3,-24.6,-24.6
96.10,3651.1,-24.6,-24.6
96.15,3649.8,-24.6,-24.6
96.20,3648.6,-24.6,-24.6
96.25,3647.4,-24.6,-24.6
96.30,3646.2,-24.6,-24.6
96.35,3644.9,-24.6,-24.6
96.40,3643.7,-24.6,-24.6
96.45,3642.5,-24.6,-24.6
96.50,3641.2,-24.6,-24.6
96.55,3640.0,-24.6,-24.6
96.60,3638.8,-24.6,-24.6
96.65,3637.5,-24.6,-24.6
96.70,3636.3,-24.6,-24.6
96.75,3635.1,-24.6,-24.6
96.80,3633.9,-24.6,-24.6
96.85,3632.6,-24.6,-24.6
96.90,3631.4,-24.6,-24.6
96.95,3630.2,-24.6,-24.6
97.00,3628.9,-24.6,-24.6
97.05,3627.7,-24.6,-24.6
97.10,3626.5,-24.6,-24.6
97.15,3625.2,-24.6,-24.6
97.20,3624.0,-24.6,-24.6
97.25,3622.8,-24.6,-24.6
97.30,3621.6,-24.6,-24.6
97.35,3620.3,-24.6,-24.6
97.40,3619.1,-24.6,-24.6
97.45,3617.8,-24.6,-24.6
97.50,3616.6,-24.6,-24.6
97.55,3615.4,-24.6,-24.6
97.60,3614.2,-24.6,-24.6
97.65,3612.9,-24.6,-24.6
97.70,3611.7,-24.6,-24.6
97.75,3610.5,-24.6,-24.6
97.80,3609.3,-24.6,-24.6
97.85,3608.0,-24.6,-24.6
97.90,3606.8,-24.6,-24.6
97.95,3605.5,-24.6,-24.6
98.00,3604.3,-24.6,-24.6
98.05,3603.1,-24.6,-24.6
98.10,3601.9,-24.6,-24.6
98.15,3600.6,-24.6,-24.6
98.20,3599.4,-24.6,-24.6
98.25,3598.2,-24.6,-24.6
98.30,3596.9,-24.6,-24.6
98.35,3595.7,-24.6,-24.6
98.40,3594.5,-24.6,-24.6
98.45,3593.2,-24.6,-24.6
98.50,3592.0,-24.6,-24.6
98.55,3590.8,-24.6,-24.6
98.60,3589.6,-24.6,-24.6
98.65,3588.3,-24.6,-24.6
98.70,3587.1,-24.6,-24.6
98.75,3585.9,-24.6,-24.6
98.80,3584.6,-24.6,-24.6
98.85,3583.4,-24.6,-24.6
98.90,3582.2,-24.6,-24.6
98.95,3580.9,-24.6,-24.6
99.00,3579.7,-24.6,-24.6
99.05,3578.5,-24.6,-24.6
99.10,3577.3,-24.6,-24.6
99.15,3576.0,-24.6,-24.6
99.20,3574.8,-24.6,-24.6
99.25,3573.6,-24.6,-24.6
99.30,3572.3,-24.6,-24.6
99.35,3571.1,-24.6,-24.6
99.40,3569.9,-24.6,-24.6
99.45,3568.6,-24.6,-24.6
99.50,3567.4,-24.6,-24.6
99.55,3566.2,-24.6,-24.6
99.60,3565.0,-24.6,-24.6
99.65,3563.7,-24.6,-24.6
99.70,3562.5,-24.6,-24.6
99.75,3561.3,-24.6,-24.6
99.80,3560.0,-24.6,-24.6
99.85,3558.8,-24.6,-24.6
99.90,3557.6,-24.6,-24.6
99.95,3556.3,-24.6,-24.6
100.00,3555.1,-24.6,-24.6
100.05,3553.9,-24.6,-24.6
100.10,3552.7,-24.6,-24.6
100.15,3551.4,-24.6,-24.6
100.20,3550.2,-24.6,-24.6
100.25,3549.0,-24.6,-24.6
100.30,3547.7,-24.6,-24.6
100.35,3546.5,-24.6,-24.6
100.40,3545.3,-24.6,-24.6
100.45,3544.0,-24.6,-24.6
100.50,3542.8,-24.6,-24.6
100.55,3541.6,-24.6,-24.6
100.60,3540.4,-24.6,-24.6
100.65,3539.1,-24.6,-24.6
100.70,3537.9,-24.6,-24.6
100.75,3536.6,-24.6,-24.6
100.80,3535.4,-24.6,-24.6
100.85,3534.2,-24.6,-24.6
100.90,3533.0,-24.6,-24.6
100.95,3531.7,-24.6,-24.6
101.00,3530.5,-24.6,-24.6
101.05,3529.3,-24.6,-24.6
101.10,3528.1,-24.6,-24.6
101.15,3526.8,-24.6,-24.6
101.20,3525.6,-24.6,-24.6
101.25,3524.3,-24.6,-24.6
101.30,3523.1,-24.6,-24.6
101.35,3521.9,-24.6,-24.6
101.40,3520.7,-24.6,-24.6
101.45,3519.4,-24.6,-24.6
101.50,3518.2,-24.6,-24.6
101.55,3517.0,-24.6,-24.6
101.60,3515.7,-24.6,-24.6
101.65,3514.5,-24.6,-24.6
101.70,3513.3,-24.6,-24.6
101.75,3512.0,-24.6,-24.6
101.80,3510.8,-24.6,-24.6
101.85,3509.6,-24.6,-24.6
101.90,3508.4,-24.6,-24.6
101.95,3507.1,-24.6,-24.6
102.00,3505.9,-24.6,-24.6
102.05,3504.7,-24.6,-24.6
102.10,3503.4,-24.6,-24.6
102.15,3502.2,-24.6,-24.6
102.20,3501.0,-24.6,-24.6
102.25,3499.7,-24.6,-24.6
102.30,3498.5,-24.6,-24.6
102.35,3497.3,-24.6,-24.6
102.40,3496.1,-24.6,-24.6
102.45,3494.8,-24.6,-24.6
102.50,3493.6,-24.6,-24.6
102.55,3492.4,-24.6,-24.6
102.60,3491.1,-24.6,-24.6
102.65,3489.9,-24.6,-24.6
102.70,3488.7,-24.6,-24.6
102.75,3487.4,-24.6,-24.6
102.80,3486.2,-24.6,-24.6
102.85,3485.0,-24.6,-24.6
102.90,3483.8,-24.6,-24.6
102.95,3482.5,-24.6,-24.6
103.00,3481.3,-24.6,-24.6
103.05,3480.1,-24.6,-24.6
103.10,3478.8,-24.6,-24.6
103.15,3477.6,-24.6,-24.6
103.20,3476.4,-24.6,-24.6
103.25,3475.1,-24.6,-24.6
103.30,3473.9,-24.6,-24.6
103.35,3472.7,-24.6,-24.6
103.40,3471.5,-24.6,-24.6
103.45,3470.2,-24.6,-24.6
103.50,3469.0,-24.6,-24.6
103.55,3467.7,-24.6,-24.6
103.60,3466.5,-24.6,-24.6
103.65,3465.3,-24.6,-24.6
103.70,3464.1,-24.6,-24.6
103.75,3462.8,-24.6,-24.6
103.80,3461.6,-24.6,-24.6
103.85,3460.4,-24.6,-24.6
103.90,3459.2,-24.6,-24.6
103.95,3457.9,-24.6,-24.6
104.00,3456.7,-24.6,-24.6
104.05,3455.4,-24.6,-24.6
104.10,3454.2,-24.6,-24.6
104.15,3453.0,-24.6,-24.6
104.20,3451.8,-24.6,-24.6
104.25,3450.5,-24.6,-24.6
104.30,3449.3,-24.6,-24.6
104.35,3448.1,-24.6,-24.6
104.40,3446.9,-24.6,-24.6
104.45,3445.6,-24.6,-24.6
104.50,3444.4,-24.6,-24.6
104.55,3443.1,-24.6,-24.6
104.60,3441.9,-24.6,-24.6
104.65,3440.7,-24.6,-24.6
104.70,3439.5,-24.6,-24.6
104.75,3438.2,-24.6,-24.6
104.80,3437.0,-24.6,-24.6
104.85,3435.8,-24.6,-24.6
104.90,3434.5,-24.6,-24.6
104.95,3433.3,-24.6,-24.6
105.00,3432.1,-24.6,-24.6
105.05,3430.8,-24.6,-24.6
105.10,3429.6,-24.6,-24.6
105.15,3428.4,-24.6,-24.6
105.20,3427.2,-24.6,-24.6
105.25,3425.9,-24.6,-24.6
105.30,3424.7,-24.6,-24.6
105.35,3423.5,-24.6,-24.6
105.40,3422.2,-24.6,-24.6
105.45,3421.0,-24.6,-24.6
105.50,3419.8,-24.6,-24.6
105.55,3418.5,-24.6,-24.6
105.60,3417.3,-24.6,-24.6
105.65,3416.1,-24.6,-24.6
105.70,3414.9,-24.6,-24.6
105.75,3413.6,-24.6,-24.6
105.80,3412.4,-24.6,-24.6
105.85,3411.2,-24.6,-24.6
105.90,3409.9,-24.6,-24.6
105.95,3408.7,-24.6,-24.6
106.00,3407.5,-24.6,-24.6
106.05,3406.2,-24.6,-24.6
106.10,3405.0,-24.6,-24.6
106.15,3403.8,-24.6,-24.6
106.20,3402.6,-24.6,-24.6
106.25,3401.3,-24.6,-24.6
106.30,3400.1,-24.6,-24.6
106.35,3398.9,-24.6,-24.6
106.40,3397.6,-24.6,-24.6
106.45,3396.4,-24.6,-24.6
106.50,3395.2,-24.6,-24.6
106.55,3393.9,-24.6,-24.6
106.60,3392.7,-24.6,-24.6
106.65,3391.5,-24.6,-24.6
106.70,3390.3,-24.6,-24.6
106.75,3389.0,-24.6,-24.6
106.80,3387.8,-24.6,-24.6
106.85,3386.5,-24.6,-24.6
106.90,3385.3,-24.6,-24.6
106.95,3384.1,-24.6,-24.6
107.00,3382.9,-24.6,-24.6
107.05,3381.6,-24.6,-24.6
107.10,3380.4,-24.6,-24.6
107.15,3379.2,-24.6,-24.6
107.20,3378.0,-24.6,-24.6
107.25,3376.7,-24.6,-24.6
107.30,3375.5,-24.6,-24.6
107.35,3374.2,-24.6,-24.6
107.40,3373.0,-24.6,-24.6
107.45,3371.8,-24.6,-24.6
107.50,3370.6,-24.6,-24.6
107.55,3369.3,-24.6,-24.6
107.60,3368.1,-24.6,-24.6
107.65,3366.9,-24.6,-24.6
107.70,3365.6,-24.6,-24.6
107.75,3364.4,-24.6,-24.6
107.80,3363.2,-24.6,-24.6
107.85,3361.9,-24.6,-24.6
107.90,3360.7,-24.6,-24.6
107.95,3359.5,-24.6,-24.6
108.00,3358.3,-24.6,-24.6
108.05,3357.0,-24.6,-24.6
108.10,3355.8,-24.6,-24.6
108.15,3354.6,-24.6,-24.6
108.20,3353.3,-24.6,-24.6
108.25,3352.1,-24.6,-24.6
108.30,3350.9,-24.6,-24.6
108.35,3349.6,-24.6,-24.6
108.40,3348.4,-24.6,-24.6
108.45,3347.2,-24.6,-24.6
108.50,3346.0,-24.6,-24.6
108.55,3344.7,-24.6,-24.6
108.60,3343.5,-24.6,-24.6
108.65,3342.3,-24.6,-24.6
108.70,3341.0,-24.6,-24.6
108.75,3339.8,-24.6,-24.6
108.80,3338.6,-24.6,-24.6
108.85,3337.3,-24.6,-24.6
108.90,3336.1,-24.6,-24.6
108.95,3334.9,-24.6,-24.6
109.00,3333.7,-24.6,-24.6
109.05,3332.4,-24.6,-24.6
109.10,3331.2,-24.6,-24.6
109.15,3330.0,-24.6,-24.6
109.20,3328.7,-24.6,-24.6
109.25,3327.5,-24.6,-24.6
109.30,3326.3,-24.6,-24.6
109.35,3325.0,-24.6,-24.6
109.40,3323.8,-24.6,-24.6
109.45,3322.6,-24.6,-24.6
109.50,3321.4,-24.6,-24.6
109.55,3320.1,-24.6,-24.6
109.60,3318.9,-24.6,-24.6
109.65,3317.7,-24.6,-24.6
109.70,3316.4,-24.6,-24.6
109.75,3315.2,-24.6,-24.6
109.80,3314.0,-24.6,-24.6
109.85,3312.7,-24.6,-24.6
109.90,3311.5,-24.6,-24.6
109.95,3310.3,-24.6,-24.6
110.00,3309.1,-24.6,-24.6
110.05,3307.8,-24.6,-24.6
110.10,3306.6,-24.6,-24.6
110.15,3305.3,-24.6,-24.6
110.20,3304.1,-24.6,-24.6
110.25,3302.9,-24.6,-24.6
110.30,3301.7,-24.6,-24.6
110.35,3300.4,-24.6,-24.6
110.40,3299.2,-24.6,-24.6
110.45,3298.0,-24.6,-24.6
110.50,3296.8,-24.6,-24.6
110.55,3295.5,-24.6,-24.6
110.60,3294.3,-24.6,-24.6
110.65,3293.0,-24.6,-24.6
110.70,3291.8,-24.6,-24.6
110.75,3290.6,-24.6,-24.6
110.80,3289.4,-24.6,-24.6
110.85,3288.1,-24.6,-24.6
110.90,3286.9,-24.6,-24.6
110.95,3285.7,-24.6,-24.6
111.00,3284.4,-24.6,-24.6
111.05,3283.2,-24.6,-24.6
111.10,3282.0,-24.6,-24.6
111.15,3280.7,-24.6,-24.6
111.20,3279.5,-24.6,-24.6
111.25,3278.3,-24.6,-24.6
111.30,3277.1,-24.6,-24.6
111.35,3275.8,-24.6,-24.6
111.40,3274.6,-24.6,-24.6
111.45,3273.4,-24.6,-24.6
111.50,3272.1,-24.6,-24.6
111.55,3270.9,-24.6,-24.6
111.60,3269.7,-24.6,-24.6
111.65,3268.4,-24.6,-24.6
111.70,3267.2,-24.6,-24.6
111.75,3266.0,-24.6,-24.6
111.80,3264.8,-24.6,-24.6
111.85,3263.5,-24.6,-24.6
111.90,3262.3,-24.6,-24.6
111.95,3261.1,-24.6,-24.6
