Year,Month,Day,Time,Flight_Time_(s),Sync,Temperature_(F),Baro_Press_(atm),Baro_Altitude_ASL_(feet),Baro_Altitude_AGL_(feet),Batt_Volts,Apo_Volts,Main_Volts,3rd_Volts,4th_Volts,Velocity_Up,Velocity_DR,Velocity_CR,Inertial_Altitude,Inertial_DR_Position,Inertial_CR_position,Tilt_Angle_(deg),Future_Angle_(deg),Roll_Angle_(deg),Reserved_1,Reserved_2,Reserved_3,Rocket_FER_Hex,Apo_FER_H  ex,Main_FER_Hex,3rd_FER_Hex,4th_FER_Hex,Liftoff,Apogee,Press_Increasing,Burnout_Coast,Apo_fired,Main_fired,3rd_fired,4th_fired,Normal_Ascent,Accel_Vel_LE_0,ECI_Vvel_le_0,Tilt Exceeded 90deg,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved
2024,5,11,14:10:54.202,67.68,42,83.7,0.9408,1678.3,1447.7,4.126,2.00,4.12,0.02,0.01,-134.00,-432.00,67.00,-340.00,-10475.00,2775.00,73.7,0.0,-3665.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:54.242,67.72,82,83.7,0.9406,1684.1,1453.5,4.127,1.99,4.12,0.02,0.01,-133.00,-430.00,64.00,-345.00,-10492.00,2777.00,82.5,0.0,-3664.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:54.282,67.76,122,83.7,0.9405,1687.1,1456.4,4.126,2.00,4.12,0.02,0.01,-133.00,-431.00,61.00,-351.00,-10509.00,2780.00,93.8,0.0,-3662.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:54.322,67.80,162,83.7,0.9412,1668.4,1437.8,4.126,2.02,4.12,0.02,0.01,-134.00,-434.00,59.00,-356.00,-10527.00,2782.00,101.6,0.0,-3662.0,0,0,0,c5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:54.362,67.84,202,83.7,0.9405,1687.1,1456.4,4.126,2.02,4.12,0.02,0.01,-135.00,-438.00,59.00,-361.00,-10544.00,2785.00,101.1,0.0,-3663.0,0,0,0,c5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:54.402,67.88,242,83.7,0.9414,1662.6,1432.0,4.126,2.02,4.12,0.02,0.01,-136.00,-440.00,62.00,-367.00,-10562.00,2787.00,92.6,0.0,-3667.0,0,0,0,c5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:54.442,67.92,32,83.7,0.9414,1660.9,1430.2,4.126,2.04,4.12,0.02,0.01,-136.00,-441.00,65.00,-372.00,-10579.00,2790.00,80.8,0.0,-3672.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:54.482,67.96,72,83.7,0.9410,1674.3,1443.6,4.126,2.02,4.12,0.01,0.01,-135.00,-438.00,68.00,-378.00,-10597.00,2792.00,72.1,0.0,-3678.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:54.522,68.00,112,83.6,0.9414,1662.6,1432.0,4.127,2.02,4.12,0.01,0.01,-134.00,-435.00,68.00,-383.00,-10615.00,2795.00,72.0,0.0,-3683.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:54.562,68.04,152,83.6,0.9413,1664.4,1433.7,4.127,2.01,4.12,0.01,0.01,-133.00,-433.00,65.00,-388.00,-10632.00,2798.00,80.0,0.0,-3687.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:54.602,68.08,192,83.6,0.9416,1655.7,1425.0,4.126,2.01,4.13,0.01,0.01,-133.00,-434.00,62.00,-394.00,-10649.00,2800.00,91.2,0.0,-3689.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:54.642,68.12,232,83.7,0.9416,1655.1,1424.4,4.126,2.01,4.12,0.01,0.01,-134.00,-437.00,60.00,-399.00,-10667.00,2803.00,99.5,0.0,-3690.0,0,0,0,c5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:54.682,68.16,22,83.6,0.9414,1662.6,1432.0,4.126,2.05,4.12,0.01,0.01,-135.00,-440.00,60.00,-405.00,-10684.00,2805.00,100.8,0.0,-3690.0,0,0,0,c5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:54.722,68.20,62,83.6,0.9416,1654.5,1423.8,4.127,2.07,4.12,0.02,0.01,-136.00,-443.00,62.00,-410.00,-10702.00,2808.00,94.2,0.0,-3691.0,0,0,0,c5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:54.762,68.24,102,83.6,0.9414,1661.5,1430.8,4.127,2.04,4.12,0.02,0.01,-136.00,-444.00,65.00,-415.00,-10720.00,2810.00,83.4,0.0,-3693.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:54.802,68.28,142,83.6,0.9419,1646.9,1416.3,4.127,2.01,4.12,0.02,0.01,-136.00,-442.00,68.00,-421.00,-10737.00,2813.00,73.8,0.0,-3698.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:54.842,68.32,182,83.6,0.9419,1645.8,1415.1,4.126,2.01,4.12,0.01,0.01,-135.00,-439.00,69.00,-426.00,-10755.00,2816.00,70.9,0.0,-3705.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:54.882,68.36,222,83.6,0.9420,1644.6,1414.0,4.127,2.00,4.12,0.01,0.01,-134.00,-436.00,67.00,-432.00,-10773.00,2818.00,77.5,0.0,-3711.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:54.922,68.40,12,83.6,0.9419,1646.9,1416.3,4.126,2.01,4.12,0.01,0.01,-134.00,-436.00,63.00,-437.00,-10790.00,2821.00,89.7,0.0,-3716.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:54.962,68.44,52,83.6,0.9423,1635.9,1405.3,4.126,2.01,4.12,0.02,0.01,-134.00,-439.00,60.00,-443.00,-10808.00,2823.00,100.4,0.0,-3718.0,0,0,0,c5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.002,68.48,92,83.6,0.9424,1633.0,1402.3,4.126,2.06,4.12,0.02,0.01,-135.00,-442.00,59.00,-448.00,-10825.00,2826.00,104.1,0.0,-3717.0,0,0,0,c5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.042,68.52,132,83.6,0.9421,1640.6,1409.9,4.127,2.07,4.12,0.01,0.01,-136.00,-446.00,61.00,-453.00,-10843.00,2828.00,98.7,0.0,-3715.0,0,0,0,c5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.082,68.56,172,83.6,0.9422,1638.2,1407.6,4.125,2.07,4.12,0.02,0.01,-137.00,-447.00,65.00,-459.00,-10861.00,2831.00,86.7,0.0,-3712.0,0,0,0,c5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.122,68.60,212,83.6,0.9422,1638.8,1408.2,4.126,2.06,4.12,0.02,0.01,-137.00,-445.00,68.00,-464.00,-10879.00,2834.00,74.4,0.0,-3711.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.162,68.64,2,83.6,0.9421,1641.7,1411.1,4.126,2.06,4.12,0.02,0.01,-136.00,-442.00,69.00,-470.00,-10896.00,2836.00,68.5,0.0,-3711.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.202,68.68,42,83.6,0.9422,1637.6,1407.0,4.126,2.06,4.12,0.01,0.01,-135.00,-440.00,67.00,-475.00,-10914.00,2839.00,73.3,0.0,-3715.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.242,68.72,82,83.6,0.9425,1628.9,1398.3,4.125,2.06,4.12,0.01,0.01,-135.00,-439.00,64.00,-481.00,-10932.00,2842.00,85.1,0.0,-3721.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.282,68.76,122,83.6,0.9424,1633.0,1402.3,4.126,2.02,4.12,0.02,0.01,-135.00,-441.00,60.00,-486.00,-10949.00,2844.00,97.2,0.0,-3729.0,0,0,0,c5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.322,68.80,162,83.6,0.9428,1622.0,1391.3,4.126,2.03,4.12,0.01,0.01,-136.00,-444.00,59.00,-492.00,-10967.00,2847.00,103.2,0.0,-3737.0,0,0,0,c5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.362,68.84,202,83.6,0.9424,1631.8,1401.2,4.126,2.03,4.12,0.02,0.01,-137.00,-447.00,61.00,-497.00,-10985.00,2849.00,99.9,0.0,-3743.0,0,0,0,c5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.402,68.88,242,83.6,0.9430,1614.4,1383.8,4.126,2.03,4.12,0.02,0.01,-137.00,-449.00,64.00,-502.00,-11003.00,2852.00,89.7,0.0,-3746.0,0,0,0,c5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.442,68.92,32,83.6,0.9428,1620.8,1390.2,4.126,2.03,4.12,0.01,0.01,-137.00,-448.00,67.00,-508.00,-11021.00,2854.00,78.0,0.0,-3747.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.482,68.96,72,83.6,0.9430,1614.4,1383.8,4.126,2.04,4.12,0.01,0.01,-136.00,-445.00,69.00,-513.00,-11039.00,2857.00,71.1,0.0,-3746.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.522,69.00,112,83.6,0.9430,1616.2,1385.5,4.125,2.04,4.12,0.01,0.01,-135.00,-442.00,68.00,-519.00,-11056.00,2860.00,73.1,0.0,-3744.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.562,69.04,152,83.6,0.9432,1609.2,1378.5,4.125,2.04,4.12,0.01,0.01,-135.00,-441.00,65.00,-524.00,-11074.00,2862.00,82.5,0.0,-3744.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.602,69.08,192,83.6,0.9431,1612.1,1381.4,4.126,2.04,4.12,0.01,0.01,-135.00,-442.00,61.00,-530.00,-11092.00,2865.00,93.7,0.0,-3744.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.642,69.12,232,83.6,0.9433,1607.5,1376.8,4.125,2.04,4.12,0.01,0.01,-136.00,-446.00,60.00,-535.00,-11110.00,2867.00,101.1,0.0,-3746.0,0,0,0,c5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.682,69.16,22,83.6,0.9430,1616.2,1385.5,4.125,2.05,4.12,0.01,0.01,-137.00,-449.00,61.00,-541.00,-11128.00,2870.00,101.0,0.0,-3749.0,0,0,0,c5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.722,69.20,62,83.6,0.9431,1612.1,1381.4,4.126,2.05,4.12,0.02,0.01,-138.00,-451.00,63.00,-546.00,-11146.00,2872.00,93.2,0.0,-3753.0,0,0,0,c5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.762,69.24,102,83.6,0.9435,1600.5,1369.8,4.126,2.05,4.12,0.02,0.01,-138.00,-451.00,66.00,-552.00,-11164.00,2875.00,81.8,0.0,-3758.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.802,69.28,142,83.6,0.9437,1595.9,1365.2,4.126,2.05,4.12,0.01,0.01,-138.00,-449.00,69.00,-557.00,-11182.00,2878.00,72.5,0.0,-3763.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.842,69.32,182,83.6,0.9434,1603.4,1372.7,4.126,2.04,4.12,0.01,0.01,-137.00,-446.00,69.00,-563.00,-11200.00,2880.00,70.6,0.0,-3768.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.882,69.36,222,83.6,0.9438,1593.0,1362.3,4.125,2.04,4.12,0.01,0.01,-136.00,-444.00,67.00,-568.00,-11217.00,2883.00,77.2,0.0,-3773.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.922,69.40,12,83.6,0.9442,1580.2,1349.5,4.126,2.04,4.12,0.02,0.01,-136.00,-444.00,63.00,-574.00,-11235.00,2886.00,88.6,0.0,-3778.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:55.962,69.44,52,83.6,0.9437,1593.5,1362.9,4.125,2.04,4.12,0.01,0.01,-137.00,-447.00,60.00,-579.00,-11253.00,2888.00,98.8,0.0,-3781.0,0,0,0,c5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:56.002,69.48,92,83.6,0.9437,1594.7,1364.0,4.125,2.03,4.12,0.02,0.01,-138.00,-451.00,60.00,-585.00,-11271.00,2891.00,102.1,0.0,-3783.0,0,0,0,c5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:56.042,69.52,132,83.6,0.9438,1591.8,1361.1,4.125,2.01,4.12,0.01,0.01,-138.00,-454.00,62.00,-590.00,-11289.00,2893.00,97.2,0.0,-3784.0,0,0,0,c5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:56.082,69.56,172,83.6,0.9441,1581.9,1351.3,4.125,2.03,4.12,0.01,0.01,-139.00,-454.00,65.00,-596.00,-11307.00,2896.00,86.6,0.0,-3783.0,0,0,0,c5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:56.122,69.60,212,83.6,0.9443,1577.9,1347.2,4.125,2.02,4.12,0.01,0.01,-138.00,-453.00,68.00,-601.00,-11325.00,2898.00,75.9,0.0,-3782.0,0,0,0,c5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
